time,frame,pressure
4.844,4844,-0.587785252
4.845,4845,-0.0
4.846,4846,0.587785252
4.847,4847,-0.951056516
4.848,4848,0.951056516
4.849,4849,-0.587785252
4.85,4850,0.0
4.851,4851,0.587785252
4.852,4852,-0.951056516
4.853,4853,0.951056516
4.854,4854,-0.587785252
4.855,4855,0.0
4.856,4856,0.587785252
4.857,4857,-0.951056516
4.858,4858,0.951056516
4.859,4859,-0.587785252
4.86,4860,0.0
4.861,4861,0.587785252
4.862,4862,-0.951056516
4.863,4863,0.951056516
4.864,4864,-0.587785252
4.865,4865,0.0
4.866,4866,0.587785252
4.867,4867,-0.951056516
4.868,4868,0.951056516
4.869,4869,-0.587785252
4.87,4870,0.0
4.871,4871,0.587785252
4.872,4872,-0.951056516
4.873,4873,0.951056516
4.874,4874,-0.587785252
4.875,4875,0.0
4.876,4876,0.587785252
4.877,4877,-0.951056516
4.878,4878,0.951056516
4.879,4879,-0.587785252
4.88,4880,-0.0
4.881,4881,0.587785252
4.882,4882,-0.951056516
4.883,4883,0.951056516
4.884,4884,-0.587785252
4.885,4885,-0.0
4.886,4886,0.587785252
4.887,4887,-0.951056516
4.888,4888,0.951056516
4.889,4889,-0.587785252
4.89,4890,-0.0
4.891,4891,0.587785252
4.892,4892,-0.951056516
4.893,4893,0.951056516
4.894,4894,-0.587785252
4.895,4895,0.0
4.896,4896,0.587785252
4.897,4897,-0.951056516
4.898,4898,0.951056516
4.899,4899,-0.587785252
4.9,4900,0.0
4.901,4901,0.587785252
4.902,4902,-0.951056516
4.903,4903,0.951056516
4.904,4904,-0.587785252
4.905,4905,0.0
4.906,4906,0.587785252
4.907,4907,-0.951056516
4.908,4908,0.951056516
4.909,4909,-0.587785252
4.91,4910,0.0
4.911,4911,0.587785252
4.912,4912,-0.951056516
4.913,4913,0.951056516
4.914,4914,-0.587785252
4.915,4915,-0.0
4.916,4916,0.587785252
4.917,4917,-0.951056516
4.918,4918,0.951056516
4.919,4919,-0.587785252
4.92,4920,-0.0
4.921,4921,0.587785252
4.922,4922,-0.951056516
4.923,4923,0.951056516
4.924,4924,-0.587785252
4.925,4925,-0.0
4.926,4926,0.587785252
4.927,4927,-0.951056516
4.928,4928,0.951056516
4.929,4929,-0.587785252
4.93,4930,0.0
4.931,4931,0.587785252
4.932,4932,-0.951056516
4.933,4933,0.951056516
4.934,4934,-0.587785252
4.935,4935,0.0
4.936,4936,0.587785252
4.937,4937,-0.951056516
4.938,4938,0.951056516
4.939,4939,-0.587785252
4.94,4940,0.0
4.941,4941,0.587785252
4.942,4942,-0.951056516
4.943,4943,0.951056516
4.944,4944,-0.587785252
4.945,4945,0.0
4.946,4946,0.587785252
4.947,4947,-0.951056516
4.948,4948,0.951056516
4.949,4949,-0.587785252
4.95,4950,0.0
4.951,4951,0.587785252
4.952,4952,-0.951056516
4.953,4953,0.951056516
4.954,4954,-0.587785252
4.955,4955,-0.0
4.956,4956,0.587785252
4.957,4957,-0.951056516
4.958,4958,0.951056516
4.959,4959,-0.587785252
4.96,4960,0.0
4.961,4961,0.587785252
4.962,4962,-0.951056516
4.963,4963,0.951056516
4.964,4964,-0.587785252
4.965,4965,0.0
4.966,4966,0.587785252
4.967,4967,-0.951056516
4.968,4968,0.951056516
4.969,4969,-0.587785252
4.97,4970,-0.0
4.971,4971,0.587785252
4.972,4972,-0.951056516
4.973,4973,0.951056516
4.974,4974,-0.587785252
4.975,4975,0.0
4.976,4976,0.587785252
4.977,4977,-0.951056516
4.978,4978,0.951056516
4.979,4979,-0.587785252
4.98,4980,0.0
4.981,4981,0.587785252
4.982,4982,-0.951056516
4.983,4983,0.951056516
4.984,4984,-0.587785252
4.985,4985,0.0
4.986,4986,0.587785252
4.987,4987,-0.951056516
4.988,4988,0.951056516
4.989,4989,-0.587785252
4.99,4990,-0.0
4.991,4991,0.587785252
4.992,4992,-0.951056516
4.993,4993,0.951056516
4.994,4994,-0.587785252
4.995,4995,0.0
4.996,4996,0.587785252
4.997,4997,-0.951056516
4.998,4998,0.951056516
4.999,4999,-0.587785252
5.0,5000,0.0
5.001,5001,0.587785252
5.002,5002,-0.951056516
5.003,5003,0.951056516
5.004,5004,-0.587785252
5.005,5005,0.0
5.006,5006,0.587785252
5.007,5007,-0.951056516
5.008,5008,0.951056516
5.009,5009,-0.587785252
5.01,5010,-0.0
5.011,5011,0.587785252
5.012,5012,-0.951056516
5.013,5013,0.951056516
5.014,5014,-0.587785252
5.015,5015,-0.0
5.016,5016,0.587785252
5.017,5017,-0.951056516
5.018,5018,0.951056516
5.019,5019,-0.587785252
5.02,5020,0.0
5.021,5021,0.587785252
5.022,5022,-0.951056516
5.023,5023,0.951056516
5.024,5024,-0.587785252
5.025,5025,0.0
5.026,5026,0.587785252
5.027,5027,-0.951056516
5.028,5028,0.951056516
5.029,5029,-0.587785252
5.03,5030,0.0
5.031,5031,0.587785252
5.032,5032,-0.951056516
5.033,5033,0.951056516
5.034,5034,-0.587785252
5.035,5035,0.0
5.036,5036,0.587785252
5.037,5037,-0.951056516
5.038,5038,0.951056516
5.039,5039,-0.587785252
5.04,5040,0.0
5.041,5041,0.587785252
5.042,5042,-0.951056516
5.043,5043,0.951056516
5.044,5044,-0.587785252
5.045,5045,-0.0
5.046,5046,0.587785252
5.047,5047,-0.951056516
5.048,5048,0.951056516
5.049,5049,-0.587785252
5.05,5050,-0.0
5.051,5051,0.587785252
5.052,5052,-0.951056516
5.053,5053,0.951056516
5.054,5054,-0.587785252
5.055,5055,-0.0
5.056,5056,0.587785252
5.057,5057,-0.951056516
5.058,5058,0.951056516
5.059,5059,-0.587785252
5.06,5060,0.0
5.061,5061,0.587785252
5.062,5062,-0.951056516
5.063,5063,0.951056516
5.064,5064,-0.587785252
5.065,5065,0.0
5.066,5066,0.587785252
5.067,5067,-0.951056516
5.068,5068,0.951056516
5.069,5069,-0.587785252
5.07,5070,0.0
5.071,5071,0.587785252
5.072,5072,-0.951056516
5.073,5073,0.951056516
5.074,5074,-0.587785252
5.075,5075,0.0
5.076,5076,0.587785252
5.077,5077,-0.951056516
5.078,5078,0.951056516
5.079,5079,-0.587785252
5.08,5080,-0.0
5.081,5081,0.587785252
5.082,5082,-0.951056516
5.083,5083,0.951056516
5.084,5084,-0.587785252
5.085,5085,-0.0
5.086,5086,0.587785252
5.087,5087,-0.951056516
5.088,5088,0.951056516
5.089,5089,-0.587785252
5.09,5090,-0.0
5.091,5091,0.587785252
5.092,5092,-0.951056516
5.093,5093,0.951056516
5.094,5094,-0.587785252
5.095,5095,0.0
5.096,5096,0.587785252
5.097,5097,-0.951056516
5.098,5098,0.951056516
5.099,5099,-0.587785252
5.1,5100,0.0
5.101,5101,0.587785252
5.102,5102,-0.951056516
5.103,5103,0.951056516
5.104,5104,-0.587785252
5.105,5105,0.0
5.106,5106,0.587785252
5.107,5107,-0.951056516
5.108,5108,0.951056516
5.109,5109,-0.587785252
5.11,5110,0.0
5.111,5111,0.587785252
5.112,5112,-0.951056516
5.113,5113,0.951056516
5.114,5114,-0.587785252
5.115,5115,-0.0
5.116,5116,0.587785252
5.117,5117,-0.951056516
5.118,5118,0.951056516
5.119,5119,-0.587785252
5.12,5120,-0.0
5.121,5121,0.587785252
5.122,5122,-0.951056516
5.123,5123,0.951056516
5.124,5124,-0.587785252
5.125,5125,0.0
5.126,5126,0.587785252
5.127,5127,-0.951056516
5.128,5128,0.951056516
5.129,5129,-0.587785252
5.13,5130,0.0
5.131,5131,0.587785252
5.132,5132,-0.951056516
5.133,5133,0.951056516
5.134,5134,-0.587785252
5.135,5135,-0.0
5.136,5136,0.587785252
5.137,5137,-0.951056516
5.138,5138,0.951056516
5.139,5139,-0.587785252
5.14,5140,-0.0
5.141,5141,0.587785252
5.142,5142,-0.951056516
5.143,5143,0.951056516
5.144,5144,-0.587785252
5.145,5145,0.0
5.146,5146,0.587785252
5.147,5147,-0.951056516
5.148,5148,0.951056516
5.149,5149,-0.587785252
5.15,5150,0.0
5.151,5151,0.587785252
5.152,5152,-0.951056516
5.153,5153,0.951056516
5.154,5154,-0.587785252
5.155,5155,0.0
5.156,5156,0.587785252
5.157,5157,-0.951056516
5.158,5158,0.951056516
5.159,5159,-0.587785252
5.16,5160,0.0
5.161,5161,0.587785252
5.162,5162,-0.951056516
5.163,5163,0.951056516
5.164,5164,-0.587785252
5.165,5165,0.0
5.166,5166,0.587785252
5.167,5167,-0.951056516
5.168,5168,0.951056516
5.169,5169,-0.587785252
5.17,5170,-0.0
5.171,5171,0.587785252
5.172,5172,-0.951056516
5.173,5173,0.951056516
5.174,5174,-0.587785252
5.175,5175,-0.0
5.176,5176,0.587785252
5.177,5177,-0.951056516
5.178,5178,0.951056516
5.179,5179,-0.587785252
5.18,5180,-0.0
5.181,5181,0.587785252
5.182,5182,-0.951056516
5.183,5183,0.951056516
5.184,5184,-0.587785252
5.185,5185,0.0
5.186,5186,0.587785252
5.187,5187,-0.951056516
5.188,5188,0.951056516
5.189,5189,-0.587785252
5.19,5190,0.0
5.191,5191,0.587785252
5.192,5192,-0.951056516
5.193,5193,0.951056516
5.194,5194,-0.587785252
5.195,5195,0.0
5.196,5196,0.587785252
5.197,5197,-0.951056516
5.198,5198,0.951056516
5.199,5199,-0.587785252
5.2,5200,0.0
5.201,5201,0.587785252
5.202,5202,-0.951056516
5.203,5203,0.951056516
5.204,5204,-0.587785252
5.205,5205,0.0
5.206,5206,0.587785252
5.207,5207,-0.951056516
5.208,5208,0.951056516
5.209,5209,-0.587785252
5.21,5210,-0.0
5.211,5211,0.587785252
5.212,5212,-0.951056516
5.213,5213,0.951056516
5.214,5214,-0.587785252
5.215,5215,-0.0
5.216,5216,0.587785252
5.217,5217,-0.951056516
5.218,5218,0.951056516
5.219,5219,-0.587785252
5.22,5220,-0.0
5.221,5221,0.587785252
5.222,5222,-0.951056516
5.223,5223,0.951056516
5.224,5224,-0.587785252
5.225,5225,0.0
5.226,5226,0.587785252
5.227,5227,-0.951056516
5.228,5228,0.951056516
5.229,5229,-0.587785252
5.23,5230,0.0
5.231,5231,0.587785252
5.232,5232,-0.951056516
5.233,5233,0.951056516
5.234,5234,-0.587785252
5.235,5235,0.0
5.236,5236,0.587785252
5.237,5237,-0.951056516
5.238,5238,0.951056516
5.239,5239,-0.587785252
5.24,5240,0.0
5.241,5241,0.587785252
5.242,5242,-0.951056516
5.243,5243,0.951056516
5.244,5244,-0.587785252
5.245,5245,-0.0
5.246,5246,0.587785252
5.247,5247,-0.951056516
5.248,5248,0.951056516
5.249,5249,-0.587785252
5.25,5250,-0.0
5.251,5251,0.587785252
5.252,5252,-0.951056516
5.253,5253,0.951056516
5.254,5254,-0.587785252
5.255,5255,0.0
5.256,5256,0.587785252
5.257,5257,-0.951056516
5.258,5258,0.951056516
5.259,5259,-0.587785252
5.26,5260,0.0
5.261,5261,0.587785252
5.262,5262,-0.951056516
5.263,5263,0.951056516
5.264,5264,-0.587785252
5.265,5265,-0.0
5.266,5266,0.587785252
5.267,5267,-0.951056516
5.268,5268,0.951056516
5.269,5269,-0.587785252
5.27,5270,0.0
5.271,5271,0.587785252
5.272,5272,-0.951056516
5.273,5273,0.951056516
5.274,5274,-0.587785252
5.275,5275,0.0
5.276,5276,0.587785252
5.277,5277,-0.951056516
5.278,5278,0.951056516
5.279,5279,-0.587785252
5.28,5280,-0.0
5.281,5281,0.587785252
5.282,5282,-0.951056516
5.283,5283,0.951056516
5.284,5284,-0.587785252
5.285,5285,0.0
5.286,5286,0.587785252
5.287,5287,-0.951056516
5.288,5288,0.951056516
5.289,5289,-0.587785252
5.29,5290,0.0
5.291,5291,0.587785252
5.292,5292,-0.951056516
5.293,5293,0.951056516
5.294,5294,-0.587785252
5.295,5295,0.0
5.296,5296,0.587785252
5.297,5297,-0.951056516
5.298,5298,0.951056516
5.299,5299,-0.587785252
5.3,5300,-0.0
5.301,5301,0.587785252
5.302,5302,-0.951056516
5.303,5303,0.951056516
5.304,5304,-0.587785252
5.305,5305,-0.0
5.306,5306,0.587785252
5.307,5307,-0.951056516
5.308,5308,0.951056516
5.309,5309,-0.587785252
5.31,5310,0.0
5.311,5311,0.587785252
5.312,5312,-0.951056516
5.313,5313,0.951056516
5.314,5314,-0.587785252
5.315,5315,0.0
5.316,5316,0.587785252
5.317,5317,-0.951056516
5.318,5318,0.951056516
5.319,5319,-0.587785252
5.32,5320,0.0
5.321,5321,0.587785252
5.322,5322,-0.951056516
5.323,5323,0.951056516
5.324,5324,-0.587785252
5.325,5325,0.0
5.326,5326,0.587785252
5.327,5327,-0.951056516
5.328,5328,0.951056516
5.329,5329,-0.587785252
5.33,5330,0.0
5.331,5331,0.587785252
5.332,5332,-0.951056516
5.333,5333,0.951056516
5.334,5334,-0.587785252
5.335,5335,-0.0
5.336,5336,0.587785252
5.337,5337,-0.951056516
5.338,5338,0.951056516
5.339,5339,-0.587785252
5.34,5340,-0.0
5.341,5341,0.587785252
5.342,5342,-0.951056516
5.343,5343,0.951056516
5.344,5344,-0.587785252
5.345,5345,-0.0
5.346,5346,0.587785252
5.347,5347,-0.951056516
5.348,5348,0.951056516
5.349,5349,-0.587785252
5.35,5350,0.0
5.351,5351,0.587785252
5.352,5352,-0.951056516
5.353,5353,0.951056516
5.354,5354,-0.587785252
5.355,5355,0.0
5.356,5356,0.587785252
5.357,5357,-0.951056516
5.358,5358,0.951056516
5.359,5359,-0.587785252
5.36,5360,0.0
5.361,5361,0.587785252
5.362,5362,-0.951056516
5.363,5363,0.951056516
5.364,5364,-0.587785252
5.365,5365,0.0
5.366,5366,0.587785252
5.367,5367,-0.951056516
5.368,5368,0.951056516
5.369,5369,-0.587785252
5.37,5370,0.0
5.371,5371,0.587785252
5.372,5372,-0.951056516
5.373,5373,0.951056516
5.374,5374,-0.587785252
5.375,5375,-0.0
5.376,5376,0.587785252
5.377,5377,-0.951056516
5.378,5378,0.951056516
5.379,5379,-0.587785252
5.38,5380,-0.0
5.381,5381,0.587785252
5.382,5382,-0.951056516
5.383,5383,0.951056516
5.384,5384,-0.587785252
5.385,5385,0.0
5.386,5386,0.587785252
5.387,5387,-0.951056516
5.388,5388,0.951056516
5.389,5389,-0.587785252
5.39,5390,-0.0
5.391,5391,0.587785252
5.392,5392,-0.951056516
5.393,5393,0.951056516
5.394,5394,-0.587785252
5.395,5395,0.0
5.396,5396,0.587785252
5.397,5397,-0.951056516
5.398,5398,0.951056516
5.399,5399,-0.587785252
5.4,5400,0.0
5.401,5401,0.587785252
5.402,5402,-0.951056516
5.403,5403,0.951056516
5.404,5404,-0.587785252
5.405,5405,0.0
5.406,5406,0.587785252
5.407,5407,-0.951056516
5.408,5408,0.951056516
5.409,5409,-0.587785252
5.41,5410,-0.0
5.411,5411,0.587785252
5.412,5412,-0.951056516
5.413,5413,0.951056516
5.414,5414,-0.587785252
5.415,5415,0.0
5.416,5416,0.587785252
5.417,5417,-0.951056516
5.418,5418,0.951056516
5.419,5419,-0.587785252
5.42,5420,0.0
5.421,5421,0.587785252
5.422,5422,-0.951056516
5.423,5423,0.951056516
5.424,5424,-0.587785252
5.425,5425,0.0
5.426,5426,0.587785252
5.427,5427,-0.951056516
5.428,5428,0.951056516
5.429,5429,-0.587785252
5.43,5430,-0.0
5.431,5431,0.587785252
5.432,5432,-0.951056516
5.433,5433,0.951056516
5.434,5434,-0.587785252
5.435,5435,0.0
5.436,5436,0.587785252
5.437,5437,-0.951056516
5.438,5438,0.951056516
5.439,5439,-0.587785252
5.44,5440,0.0
5.441,5441,0.587785252
5.442,5442,-0.951056516
5.443,5443,0.951056516
5.444,5444,-0.587785252
5.445,5445,0.0
5.446,5446,0.587785252
5.447,5447,-0.951056516
5.448,5448,0.951056516
5.449,5449,-0.587785252
5.45,5450,0.0
5.451,5451,0.587785252
5.452,5452,-0.951056516
5.453,5453,0.951056516
5.454,5454,-0.587785252
5.455,5455,0.0
5.456,5456,0.587785252
5.457,5457,-0.951056516
5.458,5458,0.951056516
5.459,5459,-0.587785252
5.46,5460,0.0
5.461,5461,0.587785252
5.462,5462,-0.951056516
5.463,5463,0.951056516
5.464,5464,-0.587785252
5.465,5465,-0.0
5.466,5466,0.587785252
5.467,5467,-0.951056516
5.468,5468,0.951056516
5.469,5469,-0.587785252
5.47,5470,-0.0
5.471,5471,0.587785252
5.472,5472,-0.951056516
5.473,5473,0.951056516
5.474,5474,-0.587785252
5.475,5475,0.0
5.476,5476,0.587785252
5.477,5477,-0.951056516
5.478,5478,0.951056516
5.479,5479,-0.587785252
5.48,5480,0.0
5.481,5481,0.587785252
5.482,5482,-0.951056516
5.483,5483,0.951056516
5.484,5484,-0.587785252
5.485,5485,0.0
5.486,5486,0.587785252
5.487,5487,-0.951056516
5.488,5488,0.951056516
5.489,5489,-0.587785252
5.49,5490,0.0
5.491,5491,0.587785252
5.492,5492,-0.951056516
5.493,5493,0.951056516
5.494,5494,-0.587785252
5.495,5495,0.0
5.496,5496,0.587785252
5.497,5497,-0.951056516
5.498,5498,0.951056516
5.499,5499,-0.587785252
5.5,5500,-0.0
5.501,5501,0.587785252
5.502,5502,-0.951056516
5.503,5503,0.951056516
5.504,5504,-0.587785252
5.505,5505,-0.0
5.506,5506,0.587785252
5.507,5507,-0.951056516
5.508,5508,0.951056516
5.509,5509,-0.587785252
5.51,5510,-0.0
5.511,5511,0.587785252
5.512,5512,-0.951056516
5.513,5513,0.951056516
5.514,5514,-0.587785252
5.515,5515,0.0
5.516,5516,0.587785252
5.517,5517,-0.951056516
5.518,5518,0.951056516
5.519,5519,-0.587785252
5.52,5520,0.0
5.521,5521,0.587785252
5.522,5522,-0.951056516
5.523,5523,0.951056516
5.524,5524,-0.587785252
5.525,5525,0.0
5.526,5526,0.587785252
5.527,5527,-0.951056516
5.528,5528,0.951056516
5.529,5529,-0.587785252
5.53,5530,0.0
5.531,5531,0.587785252
5.532,5532,-0.951056516
5.533,5533,0.951056516
5.534,5534,-0.587785252
5.535,5535,0.0
5.536,5536,0.587785252
5.537,5537,-0.951056516
5.538,5538,0.951056516
5.539,5539,-0.587785252
5.54,5540,-0.0
5.541,5541,0.587785252
5.542,5542,-0.951056516
5.543,5543,0.951056516
5.544,5544,-0.587785252
5.545,5545,-0.0
5.546,5546,0.587785252
5.547,5547,-0.951056516
5.548,5548,0.951056516
5.549,5549,-0.587785252
5.55,5550,0.0
5.551,5551,0.587785252
5.552,5552,-0.951056516
5.553,5553,0.951056516
5.554,5554,-0.587785252
5.555,5555,-0.0
5.556,5556,0.587785252
5.557,5557,-0.951056516
5.558,5558,0.951056516
5.559,5559,-0.587785252
5.56,5560,0.0
5.561,5561,0.587785252
5.562,5562,-0.951056516
5.563,5563,0.951056516
5.564,5564,-0.587785252
5.565,5565,0.0
5.566,5566,0.587785252
5.567,5567,-0.951056516
5.568,5568,0.951056516
5.569,5569,-0.587785252
5.57,5570,0.0
5.571,5571,0.587785252
5.572,5572,-0.951056516
5.573,5573,0.951056516
5.574,5574,-0.587785252
5.575,5575,-0.0
5.576,5576,0.587785252
5.577,5577,-0.951056516
5.578,5578,0.951056516
5.579,5579,-0.587785252
5.58,5580,0.0
5.581,5581,0.587785252
5.582,5582,-0.951056516
5.583,5583,0.951056516
5.584,5584,-0.587785252
5.585,5585,0.0
5.586,5586,0.587785252
5.587,5587,-0.951056516
5.588,5588,0.951056516
5.589,5589,-0.587785252
5.59,5590,-0.0
5.591,5591,0.587785252
5.592,5592,-0.951056516
5.593,5593,0.951056516
5.594,5594,-0.587785252
5.595,5595,-0.0
5.596,5596,0.587785252
5.597,5597,-0.951056516
5.598,5598,0.951056516
5.599,5599,-0.587785252
5.6,5600,0.0
5.601,5601,0.587785252
5.602,5602,-0.951056516
5.603,5603,0.951056516
5.604,5604,-0.587785252
5.605,5605,0.0
5.606,5606,0.587785252
5.607,5607,-0.951056516
5.608,5608,0.951056516
5.609,5609,-0.587785252
5.61,5610,0.0
5.611,5611,0.587785252
5.612,5612,-0.951056516
5.613,5613,0.951056516
5.614,5614,-0.587785252
5.615,5615,0.0
5.616,5616,0.587785252
5.617,5617,-0.951056516
5.618,5618,0.951056516
5.619,5619,-0.587785252
5.62,5620,0.0
5.621,5621,0.587785252
5.622,5622,-0.951056516
5.623,5623,0.951056516
5.624,5624,-0.587785252
5.625,5625,0.0
5.626,5626,0.587785252
5.627,5627,-0.951056516
5.628,5628,0.951056516
5.629,5629,-0.587785252
5.63,5630,-0.0
5.631,5631,0.587785252
5.632,5632,-0.951056516
5.633,5633,0.951056516
5.634,5634,-0.587785252
5.635,5635,-0.0
5.636,5636,0.587785252
5.637,5637,-0.951056516
5.638,5638,0.951056516
5.639,5639,-0.587785252
5.64,5640,-0.0
5.641,5641,0.587785252
5.642,5642,-0.951056516
5.643,5643,0.951056516
5.644,5644,-0.587785252
5.645,5645,0.0
5.646,5646,0.587785252
5.647,5647,-0.951056516
5.648,5648,0.951056516
5.649,5649,-0.587785252
5.65,5650,0.0
5.651,5651,0.587785252
5.652,5652,-0.951056516
5.653,5653,0.951056516
5.654,5654,-0.587785252
5.655,5655,0.0
5.656,5656,0.587785252
5.657,5657,-0.951056516
5.658,5658,0.951056516
5.659,5659,-0.587785252
5.66,5660,0.0
5.661,5661,0.587785252
5.662,5662,-0.951056516
5.663,5663,0.951056516
5.664,5664,-0.587785252
5.665,5665,-0.0
5.666,5666,0.587785252
5.667,5667,-0.951056516
5.668,5668,0.951056516
5.669,5669,-0.587785252
5.67,5670,-0.0
5.671,5671,0.587785252
5.672,5672,-0.951056516
5.673,5673,0.951056516
5.674,5674,-0.587785252
5.675,5675,-0.0
5.676,5676,0.587785252
5.677,5677,-0.951056516
5.678,5678,0.951056516
5.679,5679,-0.587785252
5.68,5680,0.0
5.681,5681,0.587785252
5.682,5682,-0.951056516
5.683,5683,0.951056516
5.684,5684,-0.587785252
5.685,5685,0.0
5.686,5686,0.587785252
5.687,5687,-0.951056516
5.688,5688,0.951056516
5.689,5689,-0.587785252
5.69,5690,0.0
5.691,5691,0.587785252
5.692,5692,-0.951056516
5.693,5693,0.951056516
5.694,5694,-0.587785252
5.695,5695,0.0
5.696,5696,0.587785252
5.697,5697,-0.951056516
5.698,5698,0.951056516
5.699,5699,-0.587785252
5.7,5700,-0.0
5.701,5701,0.587785252
5.702,5702,-0.951056516
5.703,5703,0.951056516
5.704,5704,-0.587785252
5.705,5705,-0.0
5.706,5706,0.587785252
5.707,5707,-0.951056516
5.708,5708,0.951056516
5.709,5709,-0.587785252
5.71,5710,0.0
5.711,5711,0.587785252
5.712,5712,-0.951056516
5.713,5713,0.951056516
5.714,5714,-0.587785252
5.715,5715,0.0
5.716,5716,0.587785252
5.717,5717,-0.951056516
5.718,5718,0.951056516
5.719,5719,-0.587785252
5.72,5720,-0.0
5.721,5721,0.587785252
5.722,5722,-0.951056516
5.723,5723,0.951056516
5.724,5724,-0.587785252
5.725,5725,0.0
5.726,5726,0.587785252
5.727,5727,-0.951056516
5.728,5728,0.951056516
5.729,5729,-0.587785252
5.73,5730,0.0
5.731,5731,0.587785252
5.732,5732,-0.951056516
5.733,5733,0.951056516
5.734,5734,-0.587785252
5.735,5735,0.0
5.736,5736,0.587785252
5.737,5737,-0.951056516
5.738,5738,0.951056516
5.739,5739,-0.587785252
5.74,5740,0.0
5.741,5741,0.587785252
5.742,5742,-0.951056516
5.743,5743,0.951056516
5.744,5744,-0.587785252
5.745,5745,0.0
5.746,5746,0.587785252
5.747,5747,-0.951056516
5.748,5748,0.951056516
5.749,5749,-0.587785252
5.75,5750,0.0
5.751,5751,0.587785252
5.752,5752,-0.951056516
5.753,5753,0.951056516
5.754,5754,-0.587785252
5.755,5755,-0.0
5.756,5756,0.587785252
5.757,5757,-0.951056516
5.758,5758,0.951056516
5.759,5759,-0.587785252
5.76,5760,-0.0
5.761,5761,0.587785252
5.762,5762,-0.951056516
5.763,5763,0.951056516
5.764,5764,-0.587785252
5.765,5765,-0.0
5.766,5766,0.587785252
5.767,5767,-0.951056516
5.768,5768,0.951056516
5.769,5769,-0.587785252
5.77,5770,0.0
5.771,5771,0.587785252
5.772,5772,-0.951056516
5.773,5773,0.951056516
5.774,5774,-0.587785252
5.775,5775,0.0
5.776,5776,0.587785252
5.777,5777,-0.951056516
5.778,5778,0.951056516
5.779,5779,-0.587785252
5.78,5780,0.0
5.781,5781,0.587785252
5.782,5782,-0.951056516
5.783,5783,0.951056516
5.784,5784,-0.587785252
5.785,5785,0.0
5.786,5786,0.587785252
5.787,5787,-0.951056516
5.788,5788,0.951056516
5.789,5789,-0.587785252
5.79,5790,0.0
5.791,5791,0.587785252
5.792,5792,-0.951056516
5.793,5793,0.951056516
5.794,5794,-0.587785252
5.795,5795,-0.0
5.796,5796,0.587785252
5.797,5797,-0.951056516
5.798,5798,0.951056516
5.799,5799,-0.587785252
5.8,5800,-0.0
5.801,5801,0.587785252
5.802,5802,-0.951056516
5.803,5803,0.951056516
5.804,5804,-0.587785252
5.805,5805,-0.0
5.806,5806,0.587785252
5.807,5807,-0.951056516
5.808,5808,0.951056516
5.809,5809,-0.587785252
5.81,5810,0.0
5.811,5811,0.587785252
5.812,5812,-0.951056516
5.813,5813,0.951056516
5.814,5814,-0.587785252
5.815,5815,0.0
5.816,5816,0.587785252
5.817,5817,-0.951056516
5.818,5818,0.951056516
5.819,5819,-0.587785252
5.82,5820,0.0
5.821,5821,0.587785252
5.822,5822,-0.951056516
5.823,5823,0.951056516
5.824,5824,-0.587785252
5.825,5825,0.0
5.826,5826,0.587785252
5.827,5827,-0.951056516
5.828,5828,0.951056516
5.829,5829,-0.587785252
5.83,5830,-0.0
5.831,5831,0.587785252
5.832,5832,-0.951056516
5.833,5833,0.951056516
5.834,5834,-0.587785252
5.835,5835,-0.0
5.836,5836,0.587785252
5.837,5837,-0.951056516
5.838,5838,0.951056516
5.839,5839,-0.587785252
5.84,5840,0.0
5.841,5841,0.587785252
5.842,5842,-0.951056516
5.843,5843,0.951056516
5.844,5844,-0.587785252
5.845,5845,0.0
5.846,5846,0.587785252
5.847,5847,-0.951056516
5.848,5848,0.951056516
5.849,5849,-0.587785252
5.85,5850,0.0
5.851,5851,0.587785252
5.852,5852,-0.951056516
5.853,5853,0.951056516
5.854,5854,-0.587785252
5.855,5855,0.0
5.856,5856,0.587785252
5.857,5857,-0.951056516
5.858,5858,0.951056516
5.859,5859,-0.587785252
5.86,5860,0.0
5.861,5861,0.587785252
5.862,5862,-0.951056516
5.863,5863,0.951056516
5.864,5864,-0.587785252
5.865,5865,-0.0
5.866,5866,0.587785252
5.867,5867,-0.951056516
5.868,5868,0.951056516
5.869,5869,-0.587785252
5.87,5870,0.0
5.871,5871,0.587785252
5.872,5872,-0.951056516
5.873,5873,0.951056516
5.874,5874,-0.587785252
5.875,5875,0.0
5.876,5876,0.587785252
5.877,5877,-0.951056516
5.878,5878,0.951056516
5.879,5879,-0.587785252
5.88,5880,0.0
5.881,5881,0.587785252
5.882,5882,-0.951056516
5.883,5883,0.951056516
5.884,5884,-0.587785252
5.885,5885,-0.0
5.886,5886,0.587785252
5.887,5887,-0.951056516
5.888,5888,0.951056516
5.889,5889,-0.587785252
5.89,5890,-0.0
5.891,5891,0.587785252
5.892,5892,-0.951056516
5.893,5893,0.951056516
5.894,5894,-0.587785252
5.895,5895,0.0
5.896,5896,0.587785252
5.897,5897,-0.951056516
5.898,5898,0.951056516
5.899,5899,-0.587785252
5.9,5900,0.0
5.901,5901,0.587785252
5.902,5902,-0.951056516
5.903,5903,0.951056516
5.904,5904,-0.587785252
5.905,5905,0.0
5.906,5906,0.587785252
5.907,5907,-0.951056516
5.908,5908,0.951056516
5.909,5909,-0.587785252
5.91,5910,0.0
5.911,5911,0.587785252
5.912,5912,-0.951056516
5.913,5913,0.951056516
